DATE,USAGE (kWh),TYPE,original_kwh,adjusted_kwh
2025-04-13 21:00:00,0.16,Electric,0.16,0.16
2025-04-13 22:00:00,0.95,Electric,0.95,0.95
2025-04-13 23:00:00,0.15,Electric,0.15,0.15
2025-04-14 00:00:00,0.11,Electric,0.11,0.11
2025-04-14 01:00:00,0.1,Electric,0.1,0.1
2025-04-14 02:00:00,0.11,Electric,0.11,0.11
2025-04-14 03:00:00,0.1,Electric,0.1,0.1
2025-04-14 04:00:00,0.11,Electric,0.11,0.11
2025-04-14 05:00:00,0.6300000000000001,Electric,0.6300000000000001,0.6300000000000001
2025-04-14 06:00:00,0.86,Electric,0.86,0.86
2025-04-14 07:00:00,0.26,Electric,0.26,0.26
2025-04-14 08:00:00,1.01,Electric,1.01,1.01
2025-04-14 09:00:00,0.19,Electric,0.19,0.19
2025-04-14 10:00:00,0.38,Electric,0.38,0.38
2025-04-14 11:00:00,0.17,Electric,0.17,0.549397435897436
2025-04-14 12:00:00,0.33999999999999997,Electric,0.33999999999999997,0.719397435897436
2025-04-14 13:00:00,0.33,Electric,0.33,0.709397435897436
2025-04-14 14:00:00,0.2,Electric,0.2,0.2
2025-04-14 15:00:00,0.53,Electric,0.53,0.53
2025-04-14 16:00:00,0.52,Electric,0.52,0.52
2025-04-14 17:00:00,0.87,Electric,0.87,1.947139846743295
2025-04-14 18:00:00,3.37,Electric,3.37,4.447139846743295
2025-04-14 19:00:00,0.6599999999999999,Electric,0.6599999999999999,0.6599999999999999
2025-04-14 20:00:00,1.5,Electric,1.5,1.5
2025-04-14 21:00:00,1.83,Electric,1.83,1.83
2025-04-14 22:00:00,0.7300000000000001,Electric,0.7300000000000001,0.7300000000000001
2025-04-14 23:00:00,0.22,Electric,0.22,0.22
2025-04-15 00:00:00,0.14,Electric,0.14,0.14
2025-04-15 01:00:00,0.11,Electric,0.11,0.11
2025-04-15 02:00:00,0.11,Electric,0.11,0.11
2025-04-15 03:00:00,0.1,Electric,0.1,0.1
2025-04-15 04:00:00,0.11,Electric,0.11,0.11
2025-04-15 05:00:00,0.13,Electric,0.13,0.13
2025-04-15 06:00:00,0.5499999999999999,Electric,0.5499999999999999,0.5499999999999999
2025-04-15 07:00:00,1.25,Electric,1.25,1.25
2025-04-15 08:00:00,1.44,Electric,1.44,1.44
2025-04-15 09:00:00,2.05,Electric,2.05,2.05
2025-04-15 10:00:00,0.65,Electric,0.65,0.65
2025-04-15 11:00:00,1.44,Electric,1.44,1.8193974358974359
2025-04-15 12:00:00,0.97,Electric,0.97,1.3493974358974359
2025-04-15 13:00:00,0.25,Electric,0.25,0.6293974358974359
2025-04-15 14:00:00,0.26,Electric,0.26,0.26
2025-04-15 15:00:00,0.56,Electric,0.56,0.56
2025-04-15 16:00:00,0.21000000000000002,Electric,0.21000000000000002,0.21000000000000002
2025-04-15 17:00:00,0.2,Electric,0.2,1.277139846743295
2025-04-15 18:00:00,2.78,Electric,2.78,3.857139846743295
2025-04-15 19:00:00,0.24,Electric,0.24,0.24
2025-04-15 20:00:00,0.49,Electric,0.49,0.49
2025-04-15 21:00:00,1.0,Electric,1.0,1.0
2025-04-15 22:00:00,0.16,Electric,0.16,0.16
2025-04-15 23:00:00,0.12,Electric,0.12,0.12
2025-04-16 00:00:00,0.11,Electric,0.11,0.11
2025-04-16 01:00:00,0.1,Electric,0.1,0.1
2025-04-16 02:00:00,0.11,Electric,0.11,0.11
2025-04-16 03:00:00,0.1,Electric,0.1,0.1
2025-04-16 04:00:00,0.5499999999999999,Electric,0.5499999999999999,0.5499999999999999
2025-04-16 05:00:00,0.1,Electric,0.1,0.1
2025-04-16 06:00:00,0.11,Electric,0.11,0.11
2025-04-16 07:00:00,0.94,Electric,0.94,0.94
2025-04-16 08:00:00,0.16,Electric,0.16,0.16
2025-04-16 09:00:00,0.26,Electric,0.26,0.26
2025-04-16 10:00:00,0.8600000000000001,Electric,0.8600000000000001,3.16
2025-04-16 11:00:00,0.15,Electric,0.15,2.8293974358974356
2025-04-16 12:00:00,0.17,Electric,0.17,2.8493974358974357
2025-04-16 13:00:00,0.29,Electric,0.29,2.9693974358974358
2025-04-16 14:00:00,0.3,Electric,0.3,2.5999999999999996
2025-04-16 15:00:00,0.16,Electric,0.16,0.16
2025-04-16 16:00:00,1.23,Electric,1.23,1.23
2025-04-16 17:00:00,0.88,Electric,0.88,1.9571398467432952
2025-04-16 18:00:00,0.27,Electric,0.27,1.3471398467432951
2025-04-16 19:00:00,0.16999999999999998,Electric,0.16999999999999998,0.16999999999999998
2025-04-16 20:00:00,0.94,Electric,0.94,0.94
2025-04-16 21:00:00,1.8599999999999999,Electric,1.8599999999999999,1.8599999999999999
2025-04-16 22:00:00,0.7200000000000001,Electric,0.7200000000000001,0.7200000000000001
2025-04-16 23:00:00,0.14,Electric,0.14,0.14
2025-04-17 00:00:00,0.24,Electric,0.24,0.24
2025-04-17 01:00:00,0.12,Electric,0.12,0.12
2025-04-17 02:00:00,0.11,Electric,0.11,0.11
2025-04-17 03:00:00,0.11,Electric,0.11,0.11
2025-04-17 04:00:00,0.11,Electric,0.11,0.11
2025-04-17 05:00:00,0.11,Electric,0.11,0.11
2025-04-17 06:00:00,0.7100000000000001,Electric,0.7100000000000001,0.7100000000000001
2025-04-17 07:00:00,1.32,Electric,1.32,1.32
2025-04-17 08:00:00,0.59,Electric,0.59,0.59
2025-04-17 09:00:00,0.5,Electric,0.5,0.5
2025-04-17 10:00:00,0.8799999999999999,Electric,0.8799999999999999,0.8799999999999999
2025-04-17 11:00:00,0.18,Electric,0.18,0.559397435897436
2025-04-17 12:00:00,0.41000000000000003,Electric,0.41000000000000003,0.789397435897436
2025-04-17 13:00:00,0.5,Electric,0.5,0.8793974358974359
2025-04-17 14:00:00,0.71,Electric,0.71,0.71
2025-04-17 15:00:00,2.35,Electric,2.35,2.35
2025-04-17 16:00:00,1.73,Electric,1.73,1.73
2025-04-17 17:00:00,1.22,Electric,1.22,2.297139846743295
2025-04-17 18:00:00,3.35,Electric,3.35,4.427139846743295
2025-04-17 19:00:00,1.35,Electric,1.35,1.35
2025-04-17 20:00:00,1.28,Electric,1.28,1.28
2025-04-17 21:00:00,2.34,Electric,2.34,2.34
2025-04-17 22:00:00,1.54,Electric,1.54,1.54
2025-04-17 23:00:00,1.06,Electric,1.06,1.06
2025-04-18 00:00:00,1.06,Electric,1.06,1.06
2025-04-18 01:00:00,1.06,Electric,1.06,1.06
2025-04-18 02:00:00,1.06,Electric,1.06,1.06
2025-04-18 03:00:00,1.07,Electric,1.07,1.07
2025-04-18 04:00:00,1.42,Electric,1.42,1.42
2025-04-18 05:00:00,2.02,Electric,2.02,2.02
2025-04-18 06:00:00,1.97,Electric,1.97,1.97
2025-04-18 07:00:00,3.5300000000000002,Electric,3.5300000000000002,3.5300000000000002
2025-04-18 08:00:00,1.54,Electric,1.54,1.54
2025-04-18 09:00:00,0.73,Electric,0.73,0.73
2025-04-18 10:00:00,1.23,Electric,1.23,3.53
2025-04-18 11:00:00,1.09,Electric,1.09,3.769397435897436
2025-04-18 12:00:00,0.8300000000000001,Electric,0.8300000000000001,3.509397435897436
2025-04-18 13:00:00,0.6799999999999999,Electric,0.6799999999999999,3.359397435897436
2025-04-18 14:00:00,2.1500000000000004,Electric,2.1500000000000004,4.45
2025-04-18 15:00:00,2.3899999999999997,Electric,2.3899999999999997,2.3899999999999997
2025-04-18 16:00:00,1.33,Electric,1.33,1.33
2025-04-18 17:00:00,0.3,Electric,0.3,1.3771398467432951
2025-04-18 18:00:00,0.41000000000000003,Electric,0.41000000000000003,1.487139846743295
2025-04-18 19:00:00,0.8899999999999999,Electric,0.8899999999999999,0.8899999999999999
2025-04-18 20:00:00,0.73,Electric,0.73,0.73
2025-04-18 21:00:00,0.86,Electric,0.86,0.86
2025-04-18 22:00:00,1.39,Electric,1.39,1.39
2025-04-18 23:00:00,1.02,Electric,1.02,1.02
2025-04-19 00:00:00,0.31,Electric,0.31,0.31
2025-04-19 01:00:00,0.31,Electric,0.31,0.31
2025-04-19 02:00:00,0.32,Electric,0.32,0.32
2025-04-19 03:00:00,0.44,Electric,0.44,0.44
2025-04-19 04:00:00,0.8200000000000001,Electric,0.8200000000000001,0.8200000000000001
2025-04-19 05:00:00,1.12,Electric,1.12,1.12
2025-04-19 06:00:00,0.66,Electric,0.66,0.66
2025-04-19 07:00:00,1.59,Electric,1.59,1.59
2025-04-19 08:00:00,0.9099999999999999,Electric,0.9099999999999999,0.9099999999999999
2025-04-19 09:00:00,0.5700000000000001,Electric,0.5700000000000001,0.5700000000000001
2025-04-19 10:00:00,1.05,Electric,1.05,3.3499999999999996
2025-04-19 11:00:00,0.46,Electric,0.46,3.329096153846154
2025-04-19 12:00:00,1.12,Electric,1.12,3.989096153846154
2025-04-19 13:00:00,1.6400000000000001,Electric,1.6400000000000001,4.509096153846154
2025-04-19 14:00:00,0.27,Electric,0.27,2.57
2025-04-19 15:00:00,0.74,Electric,0.74,0.74
2025-04-19 16:00:00,0.84,Electric,0.84,0.84
2025-04-19 17:00:00,1.91,Electric,1.91,3.5257097701149425
2025-04-19 18:00:00,0.58,Electric,0.58,2.1957097701149424
2025-04-19 19:00:00,1.02,Electric,1.02,1.02
2025-04-19 20:00:00,1.0899999999999999,Electric,1.0899999999999999,1.0899999999999999
2025-04-19 21:00:00,1.02,Electric,1.02,1.02
2025-04-19 22:00:00,0.69,Electric,0.69,0.69
2025-04-19 23:00:00,0.2,Electric,0.2,0.2
2025-04-20 00:00:00,0.21000000000000002,Electric,0.21000000000000002,0.21000000000000002
2025-04-20 01:00:00,0.32,Electric,0.32,0.32
2025-04-20 02:00:00,0.21000000000000002,Electric,0.21000000000000002,0.21000000000000002
2025-04-20 03:00:00,0.19,Electric,0.19,0.19
2025-04-20 04:00:00,0.19,Electric,0.19,0.19
2025-04-20 05:00:00,0.61,Electric,0.61,0.61
2025-04-20 06:00:00,0.25,Electric,0.25,0.25
2025-04-20 07:00:00,1.37,Electric,1.37,1.37
2025-04-20 08:00:00,1.03,Electric,1.03,1.03
2025-04-20 09:00:00,1.69,Electric,1.69,1.69
2025-04-20 10:00:00,1.03,Electric,1.03,3.33
2025-04-20 11:00:00,1.17,Electric,1.17,4.039096153846154
2025-04-20 12:00:00,1.08,Electric,1.08,3.949096153846154
2025-04-20 13:00:00,0.51,Electric,0.51,3.3790961538461537
2025-04-20 14:00:00,0.63,Electric,0.63,2.9299999999999997
2025-04-20 15:00:00,0.24,Electric,0.24,0.24
2025-04-20 16:00:00,0.21000000000000002,Electric,0.21000000000000002,0.21000000000000002
2025-04-20 17:00:00,2.81,Electric,2.81,4.425709770114943
2025-04-20 18:00:00,0.58,Electric,0.58,2.1957097701149424
2025-04-20 19:00:00,0.24,Electric,0.24,0.24
2025-04-20 20:00:00,1.19,Electric,1.19,1.19
2025-04-20 21:00:00,1.0,Electric,1.0,1.0
2025-04-20 22:00:00,0.8300000000000001,Electric,0.8300000000000001,0.8300000000000001
2025-04-20 23:00:00,0.17,Electric,0.17,0.17
2025-04-21 00:00:00,0.15,Electric,0.15,0.15
2025-04-21 01:00:00,0.12,Electric,0.12,0.12
2025-04-21 02:00:00,0.12,Electric,0.12,0.12
2025-04-21 03:00:00,0.24,Electric,0.24,0.24
2025-04-21 04:00:00,0.69,Electric,0.69,0.69
2025-04-21 05:00:00,0.5599999999999999,Electric,0.5599999999999999,0.5599999999999999
2025-04-21 06:00:00,0.8,Electric,0.8,0.8
2025-04-21 07:00:00,1.38,Electric,1.38,1.38
2025-04-21 08:00:00,0.61,Electric,0.61,0.61
2025-04-21 09:00:00,0.2,Electric,0.2,0.2
2025-04-21 10:00:00,0.21000000000000002,Electric,0.21000000000000002,0.21000000000000002
2025-04-21 11:00:00,0.19,Electric,0.19,0.569397435897436
2025-04-21 12:00:00,0.16,Electric,0.16,0.5393974358974359
2025-04-21 13:00:00,0.3,Electric,0.3,0.679397435897436
2025-04-21 14:00:00,0.17,Electric,0.17,0.17
2025-04-21 15:00:00,0.18,Electric,0.18,0.18
2025-04-21 16:00:00,0.23,Electric,0.23,0.23
2025-04-21 17:00:00,0.22,Electric,0.22,1.297139846743295
2025-04-21 18:00:00,2.44,Electric,2.44,3.5171398467432953
2025-04-21 19:00:00,2.02,Electric,2.02,2.02
2025-04-21 20:00:00,0.41000000000000003,Electric,0.41000000000000003,0.41000000000000003
2025-04-21 21:00:00,0.22999999999999998,Electric,0.22999999999999998,0.22999999999999998
2025-04-21 22:00:00,0.2,Electric,0.2,0.2
2025-04-21 23:00:00,0.12,Electric,0.12,0.12
2025-04-22 00:00:00,0.23,Electric,0.23,0.23
2025-04-22 01:00:00,0.14,Electric,0.14,0.14
2025-04-22 02:00:00,0.12,Electric,0.12,0.12
2025-04-22 03:00:00,0.11,Electric,0.11,0.11
2025-04-22 04:00:00,0.11,Electric,0.11,0.11
2025-04-22 05:00:00,0.12,Electric,0.12,0.12
2025-04-22 06:00:00,0.8300000000000001,Electric,0.8300000000000001,0.8300000000000001
2025-04-22 07:00:00,0.66,Electric,0.66,0.66
2025-04-22 08:00:00,0.55,Electric,0.55,0.55
2025-04-22 09:00:00,0.38,Electric,0.38,0.38
2025-04-22 10:00:00,0.1,Electric,0.1,0.1
2025-04-22 11:00:00,0.1,Electric,0.1,0.479397435897436
2025-04-22 12:00:00,0.11,Electric,0.11,0.48939743589743595
2025-04-22 13:00:00,0.1,Electric,0.1,0.479397435897436
2025-04-22 14:00:00,0.12,Electric,0.12,0.12
2025-04-22 15:00:00,0.36,Electric,0.36,0.36
2025-04-22 16:00:00,0.37,Electric,0.37,0.37
2025-04-22 17:00:00,0.1,Electric,0.1,1.1771398467432952
2025-04-22 18:00:00,0.11,Electric,0.11,1.1871398467432952
2025-04-22 19:00:00,0.11,Electric,0.11,0.11
2025-04-22 20:00:00,0.14,Electric,0.14,0.14
2025-04-22 21:00:00,0.11,Electric,0.11,0.11
2025-04-22 22:00:00,0.16,Electric,0.16,0.16
2025-04-22 23:00:00,0.12,Electric,0.12,0.12
2025-04-23 00:00:00,0.71,Electric,0.71,0.71
2025-04-23 01:00:00,0.48000000000000004,Electric,0.48000000000000004,0.48000000000000004
2025-04-23 02:00:00,1.08,Electric,1.08,1.08
2025-04-23 03:00:00,0.5599999999999999,Electric,0.5599999999999999,0.5599999999999999
2025-04-23 04:00:00,0.8700000000000001,Electric,0.8700000000000001,0.8700000000000001
2025-04-23 05:00:00,0.8300000000000001,Electric,0.8300000000000001,0.8300000000000001
2025-04-23 06:00:00,0.89,Electric,0.89,0.89
2025-04-23 07:00:00,1.03,Electric,1.03,1.03
2025-04-23 08:00:00,0.89,Electric,0.89,0.89
2025-04-23 09:00:00,0.77,Electric,0.77,0.77
2025-04-23 10:00:00,0.6900000000000001,Electric,0.6900000000000001,2.9899999999999998
2025-04-23 11:00:00,0.17,Electric,0.17,2.8493974358974357
2025-04-23 12:00:00,0.16,Electric,0.16,2.839397435897436
2025-04-23 13:00:00,0.18,Electric,0.18,2.859397435897436
2025-04-23 14:00:00,0.27,Electric,0.27,2.57
2025-04-23 15:00:00,0.12,Electric,0.12,0.12
2025-04-23 16:00:00,0.1,Electric,0.1,0.1
2025-04-23 17:00:00,0.11,Electric,0.11,1.1871398467432952
2025-04-23 18:00:00,0.62,Electric,0.62,1.697139846743295
2025-04-23 19:00:00,0.23,Electric,0.23,0.23
2025-04-23 20:00:00,0.54,Electric,0.54,0.54
2025-04-23 21:00:00,0.57,Electric,0.57,0.57
2025-04-23 22:00:00,0.97,Electric,0.97,0.97
2025-04-23 23:00:00,0.5700000000000001,Electric,0.5700000000000001,0.5700000000000001
2025-04-24 00:00:00,0.5900000000000001,Electric,0.5900000000000001,0.5900000000000001
2025-04-24 01:00:00,0.99,Electric,0.99,0.99
2025-04-24 02:00:00,0.9,Electric,0.9,0.9
2025-04-24 03:00:00,1.12,Electric,1.12,1.12
2025-04-24 04:00:00,0.56,Electric,0.56,0.56
2025-04-24 05:00:00,0.75,Electric,0.75,0.75
2025-04-24 06:00:00,0.94,Electric,0.94,0.94
2025-04-24 07:00:00,0.72,Electric,0.72,0.72
2025-04-24 08:00:00,1.39,Electric,1.39,1.39
2025-04-24 09:00:00,1.4500000000000002,Electric,1.4500000000000002,1.4500000000000002
2025-04-24 10:00:00,1.24,Electric,1.24,1.24
2025-04-24 11:00:00,0.9,Electric,0.9,1.469096153846154
2025-04-24 12:00:00,0.53,Electric,0.53,1.099096153846154
2025-04-24 13:00:00,0.74,Electric,0.74,1.3090961538461539
2025-04-24 14:00:00,0.17,Electric,0.17,0.17
2025-04-24 15:00:00,0.12,Electric,0.12,0.12
2025-04-24 16:00:00,0.11,Electric,0.11,0.11
2025-04-24 17:00:00,0.14,Electric,0.14,1.7557097701149424
2025-04-24 18:00:00,0.24,Electric,0.24,1.8557097701149425
2025-04-24 19:00:00,0.7,Electric,0.7,0.7
2025-04-24 20:00:00,0.18,Electric,0.18,0.18
2025-04-24 21:00:00,0.15,Electric,0.15,0.15
2025-04-24 22:00:00,0.61,Electric,0.61,0.61
2025-04-24 23:00:00,0.1,Electric,0.1,0.1
2025-04-25 00:00:00,0.92,Electric,0.92,0.92
2025-04-25 01:00:00,0.48000000000000004,Electric,0.48000000000000004,0.48000000000000004
2025-04-25 02:00:00,0.9900000000000001,Electric,0.9900000000000001,0.9900000000000001
2025-04-25 03:00:00,0.9299999999999999,Electric,0.9299999999999999,0.9299999999999999
2025-04-25 04:00:00,0.8300000000000001,Electric,0.8300000000000001,0.8300000000000001
2025-04-25 05:00:00,0.66,Electric,0.66,0.66
2025-04-25 06:00:00,0.64,Electric,0.64,0.64
2025-04-25 07:00:00,1.1099999999999999,Electric,1.1099999999999999,1.1099999999999999
2025-04-25 08:00:00,0.8200000000000001,Electric,0.8200000000000001,0.8200000000000001
2025-04-25 09:00:00,0.5399999999999999,Electric,0.5399999999999999,0.5399999999999999
2025-04-25 10:00:00,0.1,Electric,0.1,2.4
2025-04-25 11:00:00,0.44,Electric,0.44,3.309096153846154
2025-04-25 12:00:00,0.36000000000000004,Electric,0.36000000000000004,3.229096153846154
2025-04-25 13:00:00,0.1,Electric,0.1,2.969096153846154
2025-04-25 14:00:00,0.15,Electric,0.15,2.4499999999999997
2025-04-25 15:00:00,0.15,Electric,0.15,0.15
2025-04-25 16:00:00,0.14,Electric,0.14,0.14
2025-04-25 17:00:00,0.14,Electric,0.14,1.7557097701149424
2025-04-25 18:00:00,0.19,Electric,0.19,1.8057097701149425
2025-04-25 19:00:00,0.24000000000000002,Electric,0.24000000000000002,0.24000000000000002
2025-04-25 20:00:00,0.15,Electric,0.15,0.15
2025-04-25 21:00:00,0.22,Electric,0.22,0.22
2025-04-25 22:00:00,0.22,Electric,0.22,0.22
2025-04-25 23:00:00,0.1,Electric,0.1,0.1
2025-04-26 00:00:00,0.98,Electric,0.98,0.98
2025-04-26 01:00:00,1.09,Electric,1.09,1.09
2025-04-26 02:00:00,0.8300000000000001,Electric,0.8300000000000001,0.8300000000000001
2025-04-26 03:00:00,1.0699999999999998,Electric,1.0699999999999998,1.0699999999999998
2025-04-26 04:00:00,0.9,Electric,0.9,0.9
2025-04-26 05:00:00,1.17,Electric,1.17,1.17
2025-04-26 06:00:00,0.9600000000000001,Electric,0.9600000000000001,0.9600000000000001
2025-04-26 07:00:00,1.12,Electric,1.12,1.12
2025-04-26 08:00:00,0.24,Electric,0.24,0.24
2025-04-26 09:00:00,0.47,Electric,0.47,0.47
2025-04-26 10:00:00,0.14,Electric,0.14,2.44
2025-04-26 11:00:00,0.16,Electric,0.16,2.7473653846153843
2025-04-26 12:00:00,0.23,Electric,0.23,2.8173653846153845
2025-04-26 13:00:00,0.23,Electric,0.23,2.8173653846153845
2025-04-26 14:00:00,0.28,Electric,0.28,2.58
2025-04-26 15:00:00,0.14,Electric,0.14,0.14
2025-04-26 16:00:00,0.11,Electric,0.11,0.11
2025-04-26 17:00:00,0.11,Electric,0.11,0.9258534482758621
2025-04-26 18:00:00,0.11,Electric,0.11,0.9258534482758621
2025-04-26 19:00:00,0.13,Electric,0.13,0.13
2025-04-26 20:00:00,0.13,Electric,0.13,0.13
2025-04-26 21:00:00,0.11,Electric,0.11,0.11
2025-04-26 22:00:00,0.12,Electric,0.12,0.12
2025-04-26 23:00:00,0.98,Electric,0.98,0.98
2025-04-27 00:00:00,0.57,Electric,0.57,0.57
2025-04-27 01:00:00,0.5599999999999999,Electric,0.5599999999999999,0.5599999999999999
2025-04-27 02:00:00,0.56,Electric,0.56,0.56
2025-04-27 03:00:00,0.74,Electric,0.74,0.74
2025-04-27 04:00:00,1.0,Electric,1.0,1.0
2025-04-27 05:00:00,0.79,Electric,0.79,0.79
2025-04-27 06:00:00,0.6,Electric,0.6,0.6
2025-04-27 07:00:00,2.16,Electric,2.16,2.16
2025-04-27 08:00:00,0.81,Electric,0.81,0.81
2025-04-27 09:00:00,1.16,Electric,1.16,1.16
2025-04-27 10:00:00,1.0899999999999999,Electric,1.0899999999999999,3.3899999999999997
2025-04-27 11:00:00,0.12,Electric,0.12,2.7073653846153847
2025-04-27 12:00:00,0.28,Electric,0.28,2.8673653846153844
2025-04-27 13:00:00,1.1300000000000001,Electric,1.1300000000000001,3.717365384615385
2025-04-27 14:00:00,3.2,Electric,3.2,5.5
2025-04-27 15:00:00,0.87,Electric,0.87,0.87
2025-04-27 16:00:00,0.29000000000000004,Electric,0.29000000000000004,0.29000000000000004
2025-04-27 17:00:00,0.37,Electric,0.37,1.185853448275862
2025-04-27 18:00:00,0.4,Electric,0.4,1.2158534482758623
2025-04-27 19:00:00,0.25,Electric,0.25,0.25
2025-04-27 20:00:00,0.26,Electric,0.26,0.26
2025-04-27 21:00:00,0.15,Electric,0.15,0.15
2025-04-27 22:00:00,0.1,Electric,0.1,0.1
2025-04-27 23:00:00,0.1,Electric,0.1,0.1
2025-04-28 00:00:00,0.12,Electric,0.12,0.12
2025-04-28 01:00:00,0.22,Electric,0.22,0.22
2025-04-28 02:00:00,0.92,Electric,0.92,0.92
2025-04-28 03:00:00,0.5499999999999999,Electric,0.5499999999999999,0.5499999999999999
2025-04-28 04:00:00,1.0,Electric,1.0,1.0
2025-04-28 05:00:00,0.82,Electric,0.82,0.82
2025-04-28 06:00:00,0.66,Electric,0.66,0.66
2025-04-28 07:00:00,0.5,Electric,0.5,0.5
2025-04-28 08:00:00,0.15,Electric,0.15,0.15
2025-04-28 09:00:00,0.24,Electric,0.24,0.24
2025-04-28 10:00:00,0.14,Electric,0.14,0.14
2025-04-28 11:00:00,0.14,Electric,0.14,0.4273653846153847
2025-04-28 12:00:00,0.16999999999999998,Electric,0.16999999999999998,0.4573653846153847
2025-04-28 13:00:00,0.21,Electric,0.21,0.4973653846153847
2025-04-28 14:00:00,0.14,Electric,0.14,0.14
2025-04-28 15:00:00,0.44000000000000006,Electric,0.44000000000000006,0.44000000000000006
2025-04-28 16:00:00,0.13,Electric,0.13,0.13
2025-04-28 17:00:00,0.13,Electric,0.13,0.9458534482758622
2025-04-28 18:00:00,0.13,Electric,0.13,0.9458534482758622
2025-04-28 19:00:00,1.3,Electric,1.3,1.3
2025-04-28 20:00:00,0.21,Electric,0.21,0.21
2025-04-28 21:00:00,0.15,Electric,0.15,0.15
2025-04-28 22:00:00,0.14,Electric,0.14,0.14
2025-04-28 23:00:00,0.1,Electric,0.1,0.1
2025-04-29 00:00:00,0.1,Electric,0.1,0.1
2025-04-29 01:00:00,0.1,Electric,0.1,0.1
2025-04-29 02:00:00,0.1,Electric,0.1,0.1
2025-04-29 03:00:00,0.53,Electric,0.53,0.53
2025-04-29 04:00:00,0.88,Electric,0.88,0.88
2025-04-29 05:00:00,0.5399999999999999,Electric,0.5399999999999999,0.5399999999999999
2025-04-29 06:00:00,0.5700000000000001,Electric,0.5700000000000001,0.5700000000000001
2025-04-29 07:00:00,0.22,Electric,0.22,0.22
2025-04-29 08:00:00,0.1,Electric,0.1,0.1
2025-04-29 09:00:00,0.13,Electric,0.13,0.13
2025-04-29 10:00:00,1.3599999999999999,Electric,1.3599999999999999,1.3599999999999999
2025-04-29 11:00:00,2.52,Electric,2.52,2.8073653846153848
2025-04-29 12:00:00,0.22,Electric,0.22,0.5073653846153847
2025-04-29 13:00:00,0.1,Electric,0.1,0.3873653846153847
2025-04-29 14:00:00,0.12,Electric,0.12,0.12
2025-04-29 15:00:00,0.1,Electric,0.1,0.1
2025-04-29 16:00:00,0.11,Electric,0.11,0.11
2025-04-29 17:00:00,0.33,Electric,0.33,1.1458534482758622
2025-04-29 18:00:00,1.5799999999999998,Electric,1.5799999999999998,2.395853448275862
2025-04-29 19:00:00,0.16,Electric,0.16,0.16
2025-04-29 20:00:00,0.5700000000000001,Electric,0.5700000000000001,0.5700000000000001
2025-04-29 21:00:00,0.72,Electric,0.72,0.72
2025-04-29 22:00:00,0.38,Electric,0.38,0.38
2025-04-29 23:00:00,0.13,Electric,0.13,0.13
2025-04-30 00:00:00,0.11,Electric,0.11,0.11
2025-04-30 01:00:00,0.11,Electric,0.11,0.11
2025-04-30 02:00:00,0.12,Electric,0.12,0.12
2025-04-30 03:00:00,0.12,Electric,0.12,0.12
2025-04-30 04:00:00,0.11,Electric,0.11,0.11
2025-04-30 05:00:00,0.11,Electric,0.11,0.11
2025-04-30 06:00:00,0.88,Electric,0.88,0.88
2025-04-30 07:00:00,0.64,Electric,0.64,0.64
2025-04-30 08:00:00,0.15,Electric,0.15,0.15
2025-04-30 09:00:00,0.24,Electric,0.24,0.24
2025-04-30 10:00:00,0.14,Electric,0.14,2.44
2025-04-30 11:00:00,0.14,Electric,0.14,2.7273653846153847
2025-04-30 12:00:00,0.15000000000000002,Electric,0.15000000000000002,2.7373653846153845
2025-04-30 13:00:00,0.17,Electric,0.17,2.7573653846153845
2025-04-30 14:00:00,0.16,Electric,0.16,2.46
2025-04-30 15:00:00,0.15,Electric,0.15,0.15
2025-04-30 16:00:00,0.18,Electric,0.18,0.18
2025-04-30 17:00:00,0.13,Electric,0.13,0.9458534482758622
2025-04-30 18:00:00,0.33999999999999997,Electric,0.33999999999999997,1.1558534482758622
2025-04-30 19:00:00,0.18,Electric,0.18,0.18
2025-04-30 20:00:00,0.3,Electric,0.3,0.3
2025-04-30 21:00:00,0.25,Electric,0.25,0.25
2025-04-30 22:00:00,0.16,Electric,0.16,0.16
2025-04-30 23:00:00,0.11,Electric,0.11,0.11
2025-05-01 00:00:00,0.11,Electric,0.11,0.11
2025-05-01 01:00:00,0.1,Electric,0.1,0.1
2025-05-01 02:00:00,0.11,Electric,0.11,0.11
2025-05-01 03:00:00,0.16,Electric,0.16,0.16
2025-05-01 04:00:00,0.9299999999999999,Electric,0.9299999999999999,0.9299999999999999
2025-05-01 05:00:00,0.6400000000000001,Electric,0.6400000000000001,0.6400000000000001
2025-05-01 06:00:00,0.49,Electric,0.49,0.49
2025-05-01 07:00:00,0.26,Electric,0.26,0.26
2025-05-01 08:00:00,0.56,Electric,0.56,0.56
2025-05-01 09:00:00,0.22,Electric,0.22,0.22
2025-05-01 10:00:00,0.21000000000000002,Electric,0.21000000000000002,0.21000000000000002
2025-05-01 11:00:00,0.22,Electric,0.22,0.5073653846153847
2025-05-01 12:00:00,0.22,Electric,0.22,0.5073653846153847
2025-05-01 13:00:00,0.22,Electric,0.22,0.5073653846153847
2025-05-01 14:00:00,0.22,Electric,0.22,0.22
2025-05-01 15:00:00,0.21000000000000002,Electric,0.21000000000000002,0.21000000000000002
2025-05-01 16:00:00,0.21000000000000002,Electric,0.21000000000000002,0.21000000000000002
2025-05-01 17:00:00,0.21,Electric,0.21,1.0258534482758621
2025-05-01 18:00:00,0.31,Electric,0.31,1.1258534482758622
