timestamp,base_kwh,water_heat_kwh,ev_charge_kwh,total_demand_kwh,generation_kwh,battery_soc_kwh,battery_charge_kwh,battery_discharge_kwh,grid_import_kwh,grid_export_kwh
2025-07-07 17:00:00,0.26,0.0,0.0,0.26,0.613676,13.5,0.3123859230769277,0.0,0.0,0.041290076923072294
2025-07-07 18:00:00,0.27,0.0,0.0,0.27,0.125375,13.355375,0.0,0.14462500000000003,0.0,0.0
2025-07-07 19:00:00,0.22,0.0,0.0,0.22,0.0,13.135375,0.0,0.22,0.0,0.0
2025-07-07 20:00:00,0.2,0.0,0.0,0.2,0.0,12.935375,0.0,0.2,0.0,0.0
2025-07-07 21:00:00,0.12,0.0,0.0,0.12,0.0,12.815375000000001,0.0,0.12,0.0,0.0
2025-07-07 22:00:00,0.12,0.0,0.0,0.12,0.0,12.695375000000002,0.0,0.12,0.0,0.0
2025-07-07 23:00:00,0.11,0.0,0.0,0.11,0.0,12.585375000000003,0.0,0.11,0.0,0.0
2025-07-08 00:00:00,0.11,0.0,0.0,0.11,0.0,12.475375000000003,0.0,0.11,0.0,0.0
2025-07-08 01:00:00,0.11,0.0,0.0,0.11,0.0,12.365375000000004,0.0,0.11,0.0,0.0
2025-07-08 02:00:00,0.1,0.0,0.0,0.1,0.0,12.265375000000004,0.0,0.1,0.0,0.0
2025-07-08 03:00:00,0.1,0.0,0.0,0.1,0.0,12.165375000000004,0.0,0.1,0.0,0.0
2025-07-08 04:00:00,0.1,0.0,0.0,0.1,0.0,12.065375000000005,0.0,0.1,0.0,0.0
2025-07-08 05:00:00,0.1,0.0,0.0,0.1,0.15440500000000001,12.119780000000004,0.05440500000000001,0.0,0.0,0.0
2025-07-08 06:00:00,0.52,0.0,0.0,0.52,1.285634,12.885414000000004,0.7656339999999999,0.0,0.0,0.0
2025-07-08 07:00:00,0.13,0.0,0.0,0.13,1.024249,13.5,0.6145859999999956,0.0,0.0,0.2796630000000043
2025-07-08 08:00:00,0.11,0.0,0.0,0.11,3.7654989999999997,13.5,0.0,0.0,0.0,3.655499
2025-07-08 09:00:00,0.1,0.0,0.0,0.1,4.605559,13.5,0.0,0.0,0.0,4.505559000000001
2025-07-08 10:00:00,0.11,0.0,0.0,0.11,5.078386999999999,13.5,0.0,0.0,0.0,4.968386999999999
2025-07-08 11:00:00,0.1,0.4642923076923078,0.0,0.5642923076923078,5.275383,13.5,0.0,0.0,0.0,4.711090692307692
2025-07-08 12:00:00,0.1,0.4642923076923078,0.0,0.5642923076923078,5.1571750000000005,13.5,0.0,0.0,0.0,4.592882692307692
2025-07-08 13:00:00,0.11,0.4642923076923078,0.0,0.5742923076923078,4.728197,13.5,0.0,0.0,0.0,4.153904692307692
2025-07-08 14:00:00,0.1,0.0,0.0,0.1,4.017644,13.5,0.0,0.0,0.0,3.9176439999999997
2025-07-08 15:00:00,0.1,0.0,0.0,0.1,3.000404,13.5,0.0,0.0,0.0,2.900404
2025-07-08 16:00:00,0.1,0.0,0.0,0.1,1.410412,13.5,0.0,0.0,0.0,1.310412
2025-07-08 17:00:00,0.11,0.0,0.0,0.11,0.383307,13.5,0.0,0.0,0.0,0.273307
2025-07-08 18:00:00,0.33,0.0,0.0,0.33,0.198232,13.368232,0.0,0.13176800000000002,0.0,0.0
2025-07-08 19:00:00,0.26,0.0,0.0,0.26,0.0,13.108232000000001,0.0,0.26,0.0,0.0
2025-07-08 20:00:00,0.1699999999999999,0.0,0.0,0.1699999999999999,0.0,12.938232000000001,0.0,0.1699999999999999,0.0,0.0
2025-07-08 21:00:00,0.2,0.0,0.0,0.2,0.0,12.738232000000002,0.0,0.2,0.0,0.0
2025-07-08 22:00:00,0.16,0.0,0.0,0.16,0.0,12.578232000000002,0.0,0.16,0.0,0.0
2025-07-08 23:00:00,0.11,0.0,0.0,0.11,0.0,12.468232000000002,0.0,0.11,0.0,0.0
2025-07-09 00:00:00,0.1,0.0,0.0,0.1,0.0,12.368232000000003,0.0,0.1,0.0,0.0
2025-07-09 01:00:00,0.1,0.0,0.0,0.1,0.0,12.268232000000003,0.0,0.1,0.0,0.0
2025-07-09 02:00:00,0.1,0.0,0.0,0.1,0.0,12.168232000000003,0.0,0.1,0.0,0.0
2025-07-09 03:00:00,0.11,0.0,0.0,0.11,0.0,12.058232000000004,0.0,0.11,0.0,0.0
2025-07-09 04:00:00,0.11,0.0,0.0,0.11,0.0,11.948232000000004,0.0,0.11,0.0,0.0
2025-07-09 05:00:00,0.1,0.0,0.0,0.1,0.13573500000000002,11.983967000000005,0.03573500000000002,0.0,0.0,0.0
2025-07-09 06:00:00,0.11,0.0,0.0,0.11,1.175346,13.049313000000005,1.065346,0.0,0.0,0.0
2025-07-09 07:00:00,0.12,0.0,0.615193000000005,0.735193000000005,1.18588,13.5,0.45068699999999495,0.0,0.0,0.0
2025-07-09 08:00:00,0.1,0.0,1.6852619999999998,1.785262,1.785262,13.5,0.0,0.0,0.0,0.0
2025-07-09 09:00:00,0.1,0.0,2.871018,2.971018,2.971018,13.5,0.0,0.0,0.0,0.0
2025-07-09 10:00:00,0.1,0.0,4.989901000000001,5.089901,5.089901,13.5,0.0,0.0,0.0,0.0
2025-07-09 11:00:00,0.1,0.2063521367521368,5.025967863247862,5.332319999999999,5.332319999999999,13.5,0.0,0.0,0.0,0.0
2025-07-09 12:00:00,0.1,0.2063521367521368,4.887764863247863,5.194117,5.194117,13.5,0.0,0.0,0.0,0.0
2025-07-09 13:00:00,0.1,0.2063521367521368,4.473908863247863,4.780261,4.780261,13.5,0.0,0.0,0.0,0.0
2025-07-09 14:00:00,0.11,0.0,3.9288020000000006,4.0388020000000004,4.0388020000000004,13.5,0.0,0.0,0.0,0.0
2025-07-09 15:00:00,0.11,0.0,2.903162,3.013162,3.013162,13.5,0.0,0.0,0.0,0.0
2025-07-09 16:00:00,0.11,0.0,1.529141,1.6391410000000002,1.6391410000000002,13.5,0.0,0.0,0.0,0.0
2025-07-09 17:00:00,0.13,0.0,0.243834,0.373834,0.373834,13.5,0.0,0.0,0.0,0.0
2025-07-09 18:00:00,0.42,0.0,0.0,0.42,0.17919300000000002,13.259193,0.0,0.24080699999999997,0.0,0.0
2025-07-09 19:00:00,0.41,0.0,0.0,0.41,0.0,12.849193,0.0,0.41,0.0,0.0
2025-07-09 20:00:00,0.51,0.0,0.0,0.51,0.0,12.339193,0.0,0.51,0.0,0.0
2025-07-09 21:00:00,0.28,0.0,0.0,0.28,0.0,12.059193,0.0,0.28,0.0,0.0
2025-07-09 22:00:00,0.5700000000000001,0.0,0.0,0.5700000000000001,0.0,11.489193,0.0,0.5700000000000001,0.0,0.0
2025-07-09 23:00:00,0.11,0.0,0.0,0.11,0.0,11.379193,0.0,0.11,0.0,0.0
2025-07-10 00:00:00,0.1,0.0,0.0,0.1,0.0,11.279193000000001,0.0,0.1,0.0,0.0
2025-07-10 01:00:00,0.1,0.0,0.0,0.1,0.0,11.179193000000001,0.0,0.1,0.0,0.0
2025-07-10 02:00:00,0.1,0.0,0.0,0.1,0.0,11.079193000000002,0.0,0.1,0.0,0.0
2025-07-10 03:00:00,0.5,0.0,0.0,0.5,0.0,10.579193000000002,0.0,0.5,0.0,0.0
2025-07-10 04:00:00,0.9,0.0,0.0,0.9,0.0,9.679193000000001,0.0,0.9,0.0,0.0
2025-07-10 05:00:00,0.66,0.0,0.0,0.66,0.132596,9.151789,0.0,0.527404,0.0,0.0
2025-07-10 06:00:00,0.57,0.0,0.0,0.57,1.2825199999999999,9.864309,0.7125199999999999,0.0,0.0,0.0
2025-07-10 07:00:00,0.71,0.0,0.0,0.71,0.5583680000000001,9.712677000000001,0.0,0.15163199999999988,0.0,0.0
2025-07-10 08:00:00,0.44,0.0,0.0,0.44,1.066714,10.339391,0.626714,0.0,0.0,0.0
2025-07-10 09:00:00,0.32,0.0,0.0,0.32,2.5608910000000003,12.580282,2.2408910000000004,0.0,0.0,0.0
2025-07-10 10:00:00,0.1,0.0,0.0,0.1,4.910882,13.5,0.9197179999999996,0.0,0.0,3.8911640000000007
2025-07-10 11:00:00,0.1,0.2063521367521368,0.0,0.3063521367521368,5.138274999999999,13.5,0.0,0.0,0.0,4.831922863247862
2025-07-10 12:00:00,0.1,0.2063521367521368,0.0,0.3063521367521368,4.243975000000001,13.5,0.0,0.0,0.0,3.937622863247864
2025-07-10 13:00:00,0.1,0.2063521367521368,0.0,0.3063521367521368,4.570399,13.5,0.0,0.0,0.0,4.264046863247863
2025-07-10 14:00:00,0.11,0.0,0.0,0.11,3.2262820000000003,13.5,0.0,0.0,0.0,3.1162820000000004
2025-07-10 15:00:00,0.11,0.0,0.0,0.11,1.6696220000000002,13.5,0.0,0.0,0.0,1.559622
2025-07-10 16:00:00,0.1,0.0,0.0,0.1,1.2930160000000002,13.5,0.0,0.0,0.0,1.193016
2025-07-10 17:00:00,1.95,0.0,0.0,1.95,0.46869099999999997,12.018691,0.0,1.481309,0.0,0.0
2025-07-10 18:00:00,1.47,0.0,0.0,1.47,0.238602,10.787293,0.0,1.231398,0.0,0.0
2025-07-10 19:00:00,0.3,0.0,0.0,0.3,0.0,10.487293,0.0,0.3,0.0,0.0
2025-07-10 20:00:00,0.27,0.0,0.0,0.27,0.0,10.217293,0.0,0.27,0.0,0.0
2025-07-10 21:00:00,0.21,0.0,0.0,0.21,0.0,10.007292999999999,0.0,0.21,0.0,0.0
2025-07-10 22:00:00,0.2,0.0,0.0,0.2,0.0,9.807293,0.0,0.2,0.0,0.0
2025-07-10 23:00:00,0.22,0.0,0.0,0.22,0.0,9.587292999999999,0.0,0.22,0.0,0.0
2025-07-11 00:00:00,0.22,0.0,0.0,0.22,0.0,9.367292999999998,0.0,0.22,0.0,0.0
2025-07-11 01:00:00,0.22,0.0,0.0,0.22,0.0,9.147292999999998,0.0,0.22,0.0,0.0
2025-07-11 02:00:00,0.22,0.0,0.0,0.22,0.0,8.927292999999997,0.0,0.22,0.0,0.0
2025-07-11 03:00:00,0.22,0.0,0.0,0.22,0.0,8.707292999999996,0.0,0.22,0.0,0.0
2025-07-11 04:00:00,0.62,0.0,0.0,0.62,0.0,8.087292999999997,0.0,0.62,0.0,0.0
2025-07-11 05:00:00,0.65,0.0,0.0,0.65,0.125248,7.562540999999997,0.0,0.524752,0.0,0.0
2025-07-11 06:00:00,0.65,0.0,0.0,0.65,1.182634,8.095174999999998,0.5326339999999999,0.0,0.0,0.0
2025-07-11 07:00:00,0.31,0.0,0.0,0.31,1.764442,9.549616999999998,1.454442,0.0,0.0,0.0
2025-07-11 08:00:00,0.25,0.0,0.0,0.25,1.621583,10.921199999999997,1.371583,0.0,0.0,0.0
2025-07-11 09:00:00,0.22,0.0,0.441865999999997,0.661865999999997,3.240666,13.5,2.578800000000003,0.0,0.0,0.0
2025-07-11 10:00:00,0.2299999999999999,0.0,2.594755,2.824755,2.824755,13.5,0.0,0.0,0.0,0.0
2025-07-11 11:00:00,0.2299999999999999,0.2063521367521368,2.3963568632478633,2.832709,2.832709,13.5,0.0,0.0,0.0,0.0
2025-07-11 12:00:00,0.22,0.2063521367521368,4.856323863247864,5.282676,5.282676,13.5,0.0,0.0,0.0,0.0
2025-07-11 13:00:00,0.22,0.2063521367521368,2.556743683760672,2.983095820512809,4.790431,13.5,0.0,0.0,0.0,1.8073351794871915
2025-07-11 14:00:00,0.22,0.0,0.0,0.22,4.043534,13.5,0.0,0.0,0.0,3.823534
2025-07-11 15:00:00,0.22,0.0,0.0,0.22,3.0323629999999997,13.5,0.0,0.0,0.0,2.8123629999999995
2025-07-11 16:00:00,0.22,0.0,0.0,0.22,1.625263,13.5,0.0,0.0,0.0,1.405263
2025-07-11 17:00:00,0.21,0.0,0.0,0.21,0.340637,13.5,0.0,0.0,0.0,0.13063700000000003
2025-07-11 18:00:00,0.21,0.0,0.0,0.21,0.144517,13.434517,0.0,0.06548299999999999,0.0,0.0
2025-07-11 19:00:00,0.22,0.0,0.0,0.22,0.0,13.214516999999999,0.0,0.22,0.0,0.0
2025-07-11 20:00:00,0.22,0.0,0.0,0.22,0.0,12.994516999999998,0.0,0.22,0.0,0.0
2025-07-11 21:00:00,0.2299999999999999,0.0,0.0,0.2299999999999999,0.0,12.764516999999998,0.0,0.2299999999999999,0.0,0.0
2025-07-11 22:00:00,0.21,0.0,0.0,0.21,0.0,12.554516999999997,0.0,0.21,0.0,0.0
2025-07-11 23:00:00,0.22,0.0,0.0,0.22,0.0,12.334516999999996,0.0,0.22,0.0,0.0
2025-07-12 00:00:00,0.22,0.0,0.0,0.22,0.0,12.114516999999996,0.0,0.22,0.0,0.0
2025-07-12 01:00:00,0.25,0.0,0.0,0.25,0.0,11.864516999999996,0.0,0.25,0.0,0.0
2025-07-12 02:00:00,0.3,0.0,0.0,0.3,0.0,11.564516999999995,0.0,0.3,0.0,0.0
2025-07-12 03:00:00,0.22,0.0,0.0,0.22,0.0,11.344516999999994,0.0,0.22,0.0,0.0
2025-07-12 04:00:00,0.22,0.0,0.0,0.22,0.0,11.124516999999994,0.0,0.22,0.0,0.0
2025-07-12 05:00:00,0.21,0.0,0.0,0.21,0.003919,10.918435999999994,0.0,0.206081,0.0,0.0
2025-07-12 06:00:00,0.21,0.0,0.0,0.21,0.18765600000000002,10.896091999999994,0.0,0.022343999999999975,0.0,0.0
2025-07-12 07:00:00,0.21,0.0,0.0,0.21,1.6028959999999999,12.288987999999994,1.392896,0.0,0.0,0.0
2025-07-12 08:00:00,0.21,0.0,0.0,0.21,2.736368,13.5,1.2110120000000055,0.0,0.0,1.3153559999999946
2025-07-12 09:00:00,0.21,0.0,0.0,0.21,3.953706,13.5,0.0,0.0,0.0,3.743706
2025-07-12 10:00:00,0.21,0.0,0.0,0.21,5.167639,13.5,0.0,0.0,0.0,4.957639
2025-07-12 11:00:00,0.21,0.2063521367521368,0.0,0.4163521367521368,5.385741,13.5,0.0,0.0,0.0,4.969388863247864
2025-07-12 12:00:00,0.21,0.2063521367521368,0.0,0.4163521367521368,5.26776,13.5,0.0,0.0,0.0,4.851407863247863
2025-07-12 13:00:00,0.21,0.2063521367521368,0.0,0.4163521367521368,4.836045,13.5,0.0,0.0,0.0,4.419692863247864
2025-07-12 14:00:00,0.21,0.0,0.0,0.21,4.096904,13.5,0.0,0.0,0.0,3.8869040000000004
2025-07-12 15:00:00,0.22,0.0,0.0,0.22,3.069978,13.5,0.0,0.0,0.0,2.8499779999999997
2025-07-12 16:00:00,0.22,0.0,0.0,0.22,1.641797,13.5,0.0,0.0,0.0,1.421797
2025-07-12 17:00:00,0.21,0.0,0.0,0.21,0.311488,13.5,0.0,0.0,0.0,0.101488
2025-07-12 18:00:00,0.21,0.0,0.0,0.21,0.141542,13.431542,0.0,0.06845799999999999,0.0,0.0
2025-07-12 19:00:00,0.21,0.0,0.0,0.21,0.0,13.221542,0.0,0.21,0.0,0.0
2025-07-12 20:00:00,0.21,0.0,0.0,0.21,0.0,13.011541999999999,0.0,0.21,0.0,0.0
2025-07-12 21:00:00,0.22,0.0,0.0,0.22,0.0,12.791541999999998,0.0,0.22,0.0,0.0
2025-07-12 22:00:00,0.22,0.0,0.0,0.22,0.0,12.571541999999997,0.0,0.22,0.0,0.0
2025-07-12 23:00:00,0.21,0.0,0.0,0.21,0.0,12.361541999999996,0.0,0.21,0.0,0.0
2025-07-13 00:00:00,0.22,0.0,0.0,0.22,0.0,12.141541999999996,0.0,0.22,0.0,0.0
2025-07-13 01:00:00,0.21,0.0,0.0,0.21,0.0,11.931541999999995,0.0,0.21,0.0,0.0
2025-07-13 02:00:00,0.22,0.0,0.0,0.22,0.0,11.711541999999994,0.0,0.22,0.0,0.0
2025-07-13 03:00:00,0.21,0.0,0.0,0.21,0.0,11.501541999999993,0.0,0.21,0.0,0.0
2025-07-13 04:00:00,0.2,0.0,0.0,0.2,0.0,11.301541999999994,0.0,0.2,0.0,0.0
2025-07-13 05:00:00,0.36,0.0,0.0,0.36,0.114807,11.056348999999994,0.0,0.245193,0.0,0.0
2025-07-13 06:00:00,0.37,0.0,0.0,0.37,1.313704,12.000052999999994,0.943704,0.0,0.0,0.0
2025-07-13 07:00:00,0.62,0.0,0.0,0.62,2.792536,13.5,1.499947000000006,0.0,0.0,0.6725889999999941
2025-07-13 08:00:00,0.52,0.0,0.0,0.52,3.848723,13.5,0.0,0.0,0.0,3.328723
2025-07-13 09:00:00,0.21,0.0,0.0,0.21,4.644982,13.5,0.0,0.0,0.0,4.434982
2025-07-13 10:00:00,0.21,0.0,0.0,0.21,5.131386,13.5,0.0,0.0,0.0,4.921386
2025-07-13 11:00:00,0.21,0.2063521367521368,0.0,0.4163521367521368,5.351814,13.5,0.0,0.0,0.0,4.9354618632478635
2025-07-13 12:00:00,0.21,0.2063521367521368,0.0,0.4163521367521368,5.259578,13.5,0.0,0.0,0.0,4.843225863247864
2025-07-13 13:00:00,0.21,0.2063521367521368,0.0,0.4163521367521368,4.801123,13.5,0.0,0.0,0.0,4.384770863247863
2025-07-13 14:00:00,0.22,0.0,0.0,0.22,4.057205,13.5,0.0,0.0,0.0,3.8372049999999995
2025-07-13 15:00:00,0.21,0.0,0.0,0.21,1.931353,13.5,0.0,0.0,0.0,1.7213530000000001
2025-07-13 16:00:00,0.21,0.0,0.0,0.21,1.282019,13.5,0.0,0.0,0.0,1.072019
2025-07-13 17:00:00,0.22,0.0,0.0,0.22,0.62519,13.5,0.0,0.0,0.0,0.40519000000000005
2025-07-13 18:00:00,0.21,0.0,0.0,0.21,0.157671,13.447671,0.0,0.05232899999999999,0.0,0.0
2025-07-13 19:00:00,0.21,0.0,0.0,0.21,0.0,13.237670999999999,0.0,0.21,0.0,0.0
2025-07-13 20:00:00,0.22,0.0,0.0,0.22,0.0,13.017670999999998,0.0,0.22,0.0,0.0
2025-07-13 21:00:00,0.22,0.0,0.0,0.22,0.0,12.797670999999998,0.0,0.22,0.0,0.0
2025-07-13 22:00:00,0.21,0.0,0.0,0.21,0.0,12.587670999999997,0.0,0.21,0.0,0.0
2025-07-13 23:00:00,0.21,0.0,0.0,0.21,0.0,12.377670999999996,0.0,0.21,0.0,0.0
2025-07-14 00:00:00,0.21,0.0,0.0,0.21,0.0,12.167670999999995,0.0,0.21,0.0,0.0
2025-07-14 01:00:00,0.21,0.0,0.0,0.21,0.0,11.957670999999994,0.0,0.21,0.0,0.0
2025-07-14 02:00:00,0.21,0.0,0.0,0.21,0.0,11.747670999999993,0.0,0.21,0.0,0.0
2025-07-14 03:00:00,0.21,0.0,0.0,0.21,0.0,11.537670999999992,0.0,0.21,0.0,0.0
2025-07-14 04:00:00,0.21,0.0,0.0,0.21,0.0,11.327670999999992,0.0,0.21,0.0,0.0
2025-07-14 05:00:00,0.21,0.0,0.0,0.21,0.10911799999999999,11.226788999999991,0.0,0.100882,0.0,0.0
2025-07-14 06:00:00,0.54,0.0,0.0,0.54,1.30974,11.996528999999992,0.7697399999999999,0.0,0.0,0.0
2025-07-14 07:00:00,0.52,0.0,0.0,0.52,0.608259,12.084787999999993,0.08825899999999998,0.0,0.0,0.0
2025-07-14 08:00:00,0.21,0.0,0.0,0.21,0.983637,12.858424999999993,0.773637,0.0,0.0,0.0
2025-07-14 09:00:00,0.21,0.0,0.0,0.21,1.35276,13.5,0.6415750000000067,0.0,0.0,0.5011849999999933
2025-07-14 10:00:00,0.21,0.0,0.0,0.21,1.649596,13.5,0.0,0.0,0.0,1.439596
2025-07-14 11:00:00,0.21,0.2063521367521368,0.0,0.4163521367521368,1.772304,13.5,0.0,0.0,0.0,1.3559518632478633
2025-07-14 12:00:00,0.21,0.2063521367521368,0.0,0.4163521367521368,2.108065,13.5,0.0,0.0,0.0,1.691712863247863
2025-07-14 13:00:00,0.22,0.2063521367521368,0.0,0.4263521367521368,2.586472,13.5,0.0,0.0,0.0,2.1601198632478633
2025-07-14 14:00:00,0.22,0.0,0.0,0.22,1.984429,13.5,0.0,0.0,0.0,1.764429
2025-07-14 15:00:00,0.21,0.0,0.0,0.21,1.4743330000000001,13.5,0.0,0.0,0.0,1.2643330000000002
2025-07-14 16:00:00,0.21,0.0,0.0,0.21,0.801585,13.5,0.0,0.0,0.0,0.591585
2025-07-14 17:00:00,0.22,0.0,0.0,0.22,0.439732,13.5,0.0,0.0,0.0,0.219732
2025-07-14 18:00:00,0.22,0.0,0.0,0.22,0.163905,13.443905,0.0,0.056095000000000006,0.0,0.0
2025-07-14 19:00:00,0.22,0.0,0.0,0.22,0.0,13.223905,0.0,0.22,0.0,0.0
2025-07-14 20:00:00,0.22,0.0,0.0,0.22,0.0,13.003905,0.0,0.22,0.0,0.0
2025-07-14 21:00:00,0.22,0.0,0.0,0.22,0.0,12.783904999999999,0.0,0.22,0.0,0.0
2025-07-14 22:00:00,0.22,0.0,0.0,0.22,0.0,12.563904999999998,0.0,0.22,0.0,0.0
2025-07-14 23:00:00,0.21,0.0,0.0,0.21,0.0,12.353904999999997,0.0,0.21,0.0,0.0
2025-07-15 00:00:00,0.22,0.0,0.0,0.22,0.0,12.133904999999997,0.0,0.22,0.0,0.0
2025-07-15 01:00:00,0.22,0.0,0.0,0.22,0.0,11.913904999999996,0.0,0.22,0.0,0.0
2025-07-15 02:00:00,0.21,0.0,0.0,0.21,0.0,11.703904999999995,0.0,0.21,0.0,0.0
2025-07-15 03:00:00,0.21,0.0,0.0,0.21,0.0,11.493904999999994,0.0,0.21,0.0,0.0
2025-07-15 04:00:00,0.22,0.0,0.0,0.22,0.0,11.273904999999994,0.0,0.22,0.0,0.0
2025-07-15 05:00:00,0.21,0.0,0.0,0.21,0.10182899999999999,11.165733999999993,0.0,0.108171,0.0,0.0
2025-07-15 06:00:00,0.21,0.0,0.0,0.21,1.292249,12.247982999999994,1.082249,0.0,0.0,0.0
2025-07-15 07:00:00,0.2,0.0,0.0,0.2,0.843654,12.891636999999994,0.643654,0.0,0.0,0.0
2025-07-15 08:00:00,0.21,0.0,0.0,0.21,1.1687290000000001,13.5,0.608363000000006,0.0,0.0,0.3503659999999942
2025-07-15 09:00:00,0.22,0.0,0.0,0.22,4.749288,13.5,0.0,0.0,0.0,4.529288
2025-07-15 10:00:00,0.21,0.0,0.0,0.21,5.262937,13.5,0.0,0.0,0.0,5.052937
2025-07-15 11:00:00,0.21,0.2063521367521368,0.0,0.4163521367521368,5.4386719999999995,13.5,0.0,0.0,0.0,5.022319863247863
2025-07-15 12:00:00,0.21,0.2063521367521368,0.0,0.4163521367521368,5.296908,13.5,0.0,0.0,0.0,4.880555863247864
2025-07-15 13:00:00,0.21,0.2063521367521368,0.0,0.4163521367521368,3.166411,13.5,0.0,0.0,0.0,2.7500588632478635
2025-07-15 14:00:00,0.21,0.0,0.0,0.21,2.1286199999999997,13.5,0.0,0.0,0.0,1.9186199999999998
2025-07-15 15:00:00,0.22,0.0,0.0,0.22,3.036549,13.5,0.0,0.0,0.0,2.8165489999999997
2025-07-15 16:00:00,0.32,0.0,0.0,0.32,1.626291,13.5,0.0,0.0,0.0,1.3062909999999999
2025-07-15 17:00:00,0.25,0.0,0.0,0.25,0.315805,13.5,0.0,0.0,0.0,0.065805
2025-07-15 18:00:00,0.22,0.0,0.0,0.22,0.129156,13.409156,0.0,0.09084400000000001,0.0,0.0
2025-07-15 19:00:00,0.22,0.0,0.0,0.22,0.0,13.189155999999999,0.0,0.22,0.0,0.0
2025-07-15 20:00:00,0.22,0.0,0.0,0.22,0.0,12.969155999999998,0.0,0.22,0.0,0.0
2025-07-15 21:00:00,0.22,0.0,0.0,0.22,0.0,12.749155999999997,0.0,0.22,0.0,0.0
2025-07-15 22:00:00,0.21,0.0,0.0,0.21,0.0,12.539155999999997,0.0,0.21,0.0,0.0
2025-07-15 23:00:00,0.21,0.0,0.0,0.21,0.0,12.329155999999996,0.0,0.21,0.0,0.0
2025-07-16 00:00:00,0.21,0.0,0.0,0.21,0.0,12.119155999999995,0.0,0.21,0.0,0.0
2025-07-16 01:00:00,0.21,0.0,0.0,0.21,0.0,11.909155999999994,0.0,0.21,0.0,0.0
2025-07-16 02:00:00,0.22,0.0,0.0,0.22,0.0,11.689155999999993,0.0,0.22,0.0,0.0
2025-07-16 03:00:00,0.21,0.0,0.0,0.21,0.0,11.479155999999993,0.0,0.21,0.0,0.0
2025-07-16 04:00:00,0.22,0.0,0.0,0.22,0.0,11.259155999999992,0.0,0.22,0.0,0.0
2025-07-16 05:00:00,0.2,0.0,0.0,0.2,0.093559,11.152714999999992,0.0,0.10644100000000001,0.0,0.0
2025-07-16 06:00:00,0.61,0.0,0.0,0.61,1.3195350000000001,11.862249999999992,0.7095350000000001,0.0,0.0,0.0
2025-07-16 07:00:00,0.53,0.0,0.0,0.53,0.685141,12.017390999999993,0.15514099999999997,0.0,0.0,0.0
2025-07-16 08:00:00,0.4,0.0,0.0,0.4,1.2758099999999999,12.893200999999992,0.8758099999999999,0.0,0.0,0.0
2025-07-16 09:00:00,0.5700000000000001,0.0,0.3989259999999921,0.9689259999999922,1.5757249999999998,13.5,0.6067990000000076,0.0,0.0,0.0
2025-07-16 10:00:00,0.22,0.0,1.2070530000000002,1.4270530000000001,1.4270530000000001,13.5,0.0,0.0,0.0,0.0
2025-07-16 11:00:00,0.21,0.2063521367521368,1.9152038632478632,2.331556,2.331556,13.5,0.0,0.0,0.0,0.0
2025-07-16 12:00:00,0.21,0.2063521367521368,2.652212863247863,3.0685649999999995,3.068565,13.5,0.0,0.0,0.0,0.0
2025-07-16 13:00:00,0.21,0.2063521367521368,2.711305863247863,3.1276579999999994,3.127658,13.5,0.0,0.0,0.0,0.0
2025-07-16 14:00:00,0.21,0.0,3.107632,3.317632,3.317632,13.5,0.0,0.0,0.0,0.0
2025-07-16 15:00:00,0.21,0.0,1.9307800000000004,2.1407800000000003,2.1407800000000003,13.5,0.0,0.0,0.0,0.0
2025-07-16 16:00:00,0.22,0.0,0.80891,1.02891,1.02891,13.5,0.0,0.0,0.0,0.0
2025-07-16 17:00:00,0.21,0.0,0.35399800000000003,0.563998,0.563998,13.5,0.0,0.0,0.0,0.0
2025-07-16 18:00:00,0.22,0.0,0.0,0.22,0.126982,13.406982,0.0,0.09301799999999999,0.0,0.0
2025-07-16 19:00:00,0.22,0.0,0.0,0.22,0.0,13.186981999999999,0.0,0.22,0.0,0.0
2025-07-16 20:00:00,0.22,0.0,0.0,0.22,0.0,12.966981999999998,0.0,0.22,0.0,0.0
2025-07-16 21:00:00,0.22,0.0,0.0,0.22,0.0,12.746981999999997,0.0,0.22,0.0,0.0
2025-07-16 22:00:00,0.21,0.0,0.0,0.21,0.0,12.536981999999997,0.0,0.21,0.0,0.0
2025-07-16 23:00:00,0.21,0.0,0.0,0.21,0.0,12.326981999999996,0.0,0.21,0.0,0.0
2025-07-17 00:00:00,0.22,0.0,0.0,0.22,0.0,12.106981999999995,0.0,0.22,0.0,0.0
2025-07-17 01:00:00,0.21,0.0,0.0,0.21,0.0,11.896981999999994,0.0,0.21,0.0,0.0
2025-07-17 02:00:00,0.21,0.0,0.0,0.21,0.0,11.686981999999993,0.0,0.21,0.0,0.0
2025-07-17 03:00:00,0.22,0.0,0.0,0.22,0.0,11.466981999999993,0.0,0.22,0.0,0.0
2025-07-17 04:00:00,0.21,0.0,0.0,0.21,0.0,11.256981999999992,0.0,0.21,0.0,0.0
2025-07-17 05:00:00,0.22,0.0,0.0,0.22,0.0,11.036981999999991,0.0,0.22,0.0,0.0
2025-07-17 06:00:00,0.21,0.0,0.0,0.21,0.28274400000000005,11.109725999999991,0.07274400000000006,0.0,0.0,0.0
2025-07-17 07:00:00,0.21,0.0,0.0,0.21,1.177318,12.077043999999992,0.9673180000000001,0.0,0.0,0.0
2025-07-17 08:00:00,0.2,0.0,0.0,0.2,0.839404,12.716447999999993,0.6394040000000001,0.0,0.0,0.0
